meter_name,date,record_count
Building B308a,2025-07-26,0
Building B308a,2025-07-27,0
Building B308a,2025-07-28,0
Building B308a,2025-07-29,0
Building B308a,2025-07-30,0
Building B308a,2025-07-31,0
Building B308a,2025-08-01,244
Building B308a,2025-08-02,603
Building B308a,2025-08-03,68
Building B308a,2025-08-04,979
Building B308a,2025-08-05,1135
Building B308a,2025-08-06,0
Building B308a,2025-08-07,0
Building B308a,2025-08-08,606
Building B308a,2025-08-09,1226
Building B308a,2025-08-10,1222
Building B308a,2025-08-11,1237
Building B308a,2025-08-12,1223
Building B308a,2025-08-13,1182
Building B308a,2025-08-14,38
Building B308a,2025-08-15,0
Building B308a,2025-08-16,63
Building B308a,2025-08-17,1038
Building B308a,2025-08-18,0
Building B308a,2025-08-19,333
Building B308a,2025-08-20,19
Building B308a,2025-08-21,19
Building B308a,2025-08-22,462
Building B308a,2025-08-23,106
Building B309,2025-07-21,0
Building B309,2025-07-22,0
Building B309,2025-07-23,0
Building B309,2025-07-24,0
Building B309,2025-07-25,0
Building B309,2025-07-26,0
Building B309,2025-07-27,0
Building B309,2025-07-28,0
Building B309,2025-07-29,0
Building B309,2025-07-30,0
Building B309,2025-07-31,0
Building B309,2025-08-01,247
Building B309,2025-08-02,603
Building B309,2025-08-03,66
Building B309,2025-08-04,980
Building B309,2025-08-05,1133
Building B309,2025-08-06,0
Building B309,2025-08-07,0
Building B309,2025-08-08,605
Building B309,2025-08-09,1225
Building B309,2025-08-10,1224
Building B309,2025-08-11,1235
Building B309,2025-08-12,1222
Building B309,2025-08-13,1185
Building B309,2025-08-14,39
Building B309,2025-08-15,0
Building B309,2025-08-16,62
Building B309,2025-08-17,1038
Building B309,2025-08-18,0
Building B309,2025-08-19,333
Building B309,2025-08-20,20
Building B309,2025-08-21,18
Building B309,2025-08-22,459
Building B309,2025-08-23,107
Building B309a,2025-07-21,0
Building B309a,2025-07-22,0
Building B309a,2025-07-23,0
Building B309a,2025-07-24,0
Building B309a,2025-07-25,0
Building B309a,2025-07-26,0
Building B309a,2025-07-27,0
Building B309a,2025-07-28,0
Building B309a,2025-07-29,0
Building B309a,2025-07-30,0
Building B309a,2025-07-31,0
Building B309a,2025-08-01,247
Building B309a,2025-08-02,603
Building B309a,2025-08-03,70
Building B309a,2025-08-04,980
Building B309a,2025-08-05,1135
Building B309a,2025-08-06,0
Building B309a,2025-08-07,0
Building B309a,2025-08-08,602
Building B309a,2025-08-09,1225
Building B309a,2025-08-10,1224
Building B309a,2025-08-11,1235
Building B309a,2025-08-12,1225
Building B309a,2025-08-13,1182
Building B309a,2025-08-14,38
Building B309a,2025-08-15,0
Building B309a,2025-08-16,61
Building B309a,2025-08-17,1038
Building B309a,2025-08-18,0
Building B309a,2025-08-19,333
Building B309a,2025-08-20,19
Building B309a,2025-08-21,18
Building B309a,2025-08-22,461
Building B309a,2025-08-23,107
Building B310,2025-07-21,0
Building B310,2025-07-22,0
Building B310,2025-07-23,0
Building B310,2025-07-24,0
Building B310,2025-07-25,0
Building B310,2025-07-26,0
Building B310,2025-07-27,0
Building B310,2025-07-28,0
Building B310,2025-07-29,0
Building B310,2025-07-30,0
Building B310,2025-07-31,0
Building B310,2025-08-01,241
Building B310,2025-08-02,603
Building B310,2025-08-03,68
Building B310,2025-08-04,979
Building B310,2025-08-05,1135
Building B310,2025-08-06,0
Building B310,2025-08-07,0
Building B310,2025-08-08,603
Building B310,2025-08-09,1224
Building B310,2025-08-10,1223
Building B310,2025-08-11,1233
Building B310,2025-08-12,1226
Building B310,2025-08-13,1189
Building B310,2025-08-14,39
Building B310,2025-08-15,0
Building B310,2025-08-16,62
Building B310,2025-08-17,1039
Building B310,2025-08-18,0
Building B310,2025-08-19,333
Building B310,2025-08-20,20
Building B310,2025-08-21,18
Building B310,2025-08-22,462
Building B310,2025-08-23,107
Building B310a,2025-07-21,0
Building B310a,2025-07-22,0
Building B310a,2025-07-23,0
Building B310a,2025-07-24,0
Building B310a,2025-07-25,0
Building B310a,2025-07-26,0
Building B310a,2025-07-27,0
Building B310a,2025-07-28,0
Building B310a,2025-07-29,0
Building B310a,2025-07-30,0
Building B310a,2025-07-31,0
Building B310a,2025-08-01,247
Building B310a,2025-08-02,603
Building B310a,2025-08-03,68
Building B310a,2025-08-04,977
Building B310a,2025-08-05,1135
Building B310a,2025-08-06,0
Building B310a,2025-08-07,0
Building B310a,2025-08-08,602
Building B310a,2025-08-09,1225
Building B310a,2025-08-10,1225
Building B310a,2025-08-11,1235
Building B310a,2025-08-12,1225
Building B310a,2025-08-13,1174
Building B310a,2025-08-14,39
Building B310a,2025-08-15,0
Building B310a,2025-08-16,61
Building B310a,2025-08-17,1039
Building B310a,2025-08-18,0
Building B310a,2025-08-19,332
Building B310a,2025-08-20,20
Building B310a,2025-08-21,18
Building B310a,2025-08-22,462
Building B310a,2025-08-23,107
Building B311,2025-07-21,0
Building B311,2025-07-22,0
Building B311,2025-07-23,0
Building B311,2025-07-24,0
Building B311,2025-07-25,0
Building B311,2025-07-26,0
Building B311,2025-07-27,0
Building B311,2025-07-28,0
Building B311,2025-07-29,0
Building B311,2025-07-30,0
Building B311,2025-07-31,0
Building B311,2025-08-01,248
Building B311,2025-08-02,602
Building B311,2025-08-03,68
Building B311,2025-08-04,977
Building B311,2025-08-05,1135
Building B311,2025-08-06,0
Building B311,2025-08-07,0
Building B311,2025-08-08,604
Building B311,2025-08-09,1224
Building B311,2025-08-10,1224
Building B311,2025-08-11,1233
Building B311,2025-08-12,1221
Building B311,2025-08-13,1170
Building B311,2025-08-14,39
Building B311,2025-08-15,0
Building B311,2025-08-16,61
Building B311,2025-08-17,1039
Building B311,2025-08-18,0
Building B311,2025-08-19,333
Building B311,2025-08-20,19
Building B311,2025-08-21,18
Building B311,2025-08-22,459
Building B311,2025-08-23,106
Building B311a,2025-07-21,0
Building B311a,2025-07-22,0
Building B311a,2025-07-23,0
Building B311a,2025-07-24,0
Building B311a,2025-07-25,0
Building B311a,2025-07-26,0
Building B311a,2025-07-27,0
Building B311a,2025-07-28,0
Building B311a,2025-07-29,0
Building B311a,2025-07-30,0
Building B311a,2025-07-31,0
Building B311a,2025-08-01,246
Building B311a,2025-08-02,603
Building B311a,2025-08-03,69
Building B311a,2025-08-04,981
Building B311a,2025-08-05,1129
Building B311a,2025-08-06,0
Building B311a,2025-08-07,0
Building B311a,2025-08-08,603
Building B311a,2025-08-09,1224
Building B311a,2025-08-10,1223
Building B311a,2025-08-11,1233
Building B311a,2025-08-12,1227
Building B311a,2025-08-13,1180
Building B311a,2025-08-14,38
Building B311a,2025-08-15,0
Building B311a,2025-08-16,61
Building B311a,2025-08-17,1039
Building B311a,2025-08-18,0
Building B311a,2025-08-19,333
Building B311a,2025-08-20,20
Building B311a,2025-08-21,19
Building B311a,2025-08-22,461
Building B311a,2025-08-23,107
Building B312,2025-07-21,0
Building B312,2025-07-22,0
Building B312,2025-07-23,0
Building B312,2025-07-24,0
Building B312,2025-07-25,0
Building B312,2025-07-26,0
Building B312,2025-07-27,0
Building B312,2025-07-28,0
Building B312,2025-07-29,0
Building B312,2025-07-30,0
Building B312,2025-07-31,0
Building B312,2025-08-01,246
Building B312,2025-08-02,602
Building B312,2025-08-03,71
Building B312,2025-08-04,978
Building B312,2025-08-05,1133
Building B312,2025-08-06,0
Building B312,2025-08-07,0
Building B312,2025-08-08,605
Building B312,2025-08-09,1222
Building B312,2025-08-10,1221
Building B312,2025-08-11,1236
Building B312,2025-08-12,1227
Building B312,2025-08-13,1183
Building B312,2025-08-14,38
Building B312,2025-08-15,0
Building B312,2025-08-16,61
Building B312,2025-08-17,1039
Building B312,2025-08-18,0
Building B312,2025-08-19,333
Building B312,2025-08-20,19
Building B312,2025-08-21,18
Building B312,2025-08-22,458
Building B312,2025-08-23,107
Building B312a,2025-07-21,0
Building B312a,2025-07-22,0
Building B312a,2025-07-23,0
Building B312a,2025-07-24,0
Building B312a,2025-07-25,0
Building B312a,2025-07-26,0
Building B312a,2025-07-27,0
Building B312a,2025-07-28,0
Building B312a,2025-07-29,0
Building B312a,2025-07-30,0
Building B312a,2025-07-31,0
Building B312a,2025-08-01,249
Building B312a,2025-08-02,601
Building B312a,2025-08-03,68
Building B312a,2025-08-04,979
Building B312a,2025-08-05,1135
Building B312a,2025-08-06,0
Building B312a,2025-08-07,0
Building B312a,2025-08-08,603
Building B312a,2025-08-09,1225
Building B312a,2025-08-10,1221
Building B312a,2025-08-11,1236
Building B312a,2025-08-12,1223
Building B312a,2025-08-13,1179
Building B312a,2025-08-14,39
Building B312a,2025-08-15,0
Building B312a,2025-08-16,62
Building B312a,2025-08-17,1039
Building B312a,2025-08-18,0
Building B312a,2025-08-19,333
Building B312a,2025-08-20,20
Building B312a,2025-08-21,18
Building B312a,2025-08-22,457
Building B312a,2025-08-23,107
Building B501,2025-07-21,0
Building B501,2025-07-22,0
Building B501,2025-07-23,0
Building B501,2025-07-24,0
Building B501,2025-07-25,0
Building B501,2025-07-26,0
Building B501,2025-07-27,0
Building B501,2025-07-28,0
Building B501,2025-07-29,0
Building B501,2025-07-30,0
Building B501,2025-07-31,0
Building B501,2025-08-01,246
Building B501,2025-08-02,601
Building B501,2025-08-03,71
Building B501,2025-08-04,980
Building B501,2025-08-05,1133
Building B501,2025-08-06,0
Building B501,2025-08-07,0
Building B501,2025-08-08,605
Building B501,2025-08-09,1225
Building B501,2025-08-10,1226
Building B501,2025-08-11,1237
Building B501,2025-08-12,1228
Building B501,2025-08-13,1175
Building B501,2025-08-14,38
Building B501,2025-08-15,0
Building B501,2025-08-16,61
Building B501,2025-08-17,1039
Building B501,2025-08-18,0
Building B501,2025-08-19,333
Building B501,2025-08-20,19
Building B501,2025-08-21,18
Building B501,2025-08-22,460
Building B501,2025-08-23,107
Building B502,2025-07-21,0
Building B502,2025-07-22,0
Building B502,2025-07-23,0
Building B502,2025-07-24,0
Building B502,2025-07-25,0
Building B502,2025-07-26,0
Building B502,2025-07-27,0
Building B502,2025-07-28,0
Building B502,2025-07-29,0
Building B502,2025-07-30,0
Building B502,2025-07-31,0
Building B502,2025-08-01,248
Building B502,2025-08-02,603
Building B502,2025-08-03,69
Building B502,2025-08-04,980
Building B502,2025-08-05,1135
Building B502,2025-08-06,0
Building B502,2025-08-07,0
Building B502,2025-08-08,605
Building B502,2025-08-09,1226
Building B502,2025-08-10,1227
Building B502,2025-08-11,1235
Building B502,2025-08-12,1223
Building B502,2025-08-13,1186
Building B502,2025-08-14,39
Building B502,2025-08-15,0
Building B502,2025-08-16,62
Building B502,2025-08-17,1038
Building B502,2025-08-18,0
Building B502,2025-08-19,333
Building B502,2025-08-20,19
Building B502,2025-08-21,18
Building B502,2025-08-22,457
Building B502,2025-08-23,106
Building B502a,2025-07-21,0
Building B502a,2025-07-22,0
Building B502a,2025-07-23,0
Building B502a,2025-07-24,0
Building B502a,2025-07-25,0
Building B502a,2025-07-26,0
Building B502a,2025-07-27,0
Building B502a,2025-07-28,0
Building B502a,2025-07-29,0
Building B502a,2025-07-30,0
Building B502a,2025-07-31,0
Building B502a,2025-08-01,246
Building B502a,2025-08-02,602
Building B502a,2025-08-03,69
Building B502a,2025-08-04,978
Building B502a,2025-08-05,1133
Building B502a,2025-08-06,0
Building B502a,2025-08-07,0
Building B502a,2025-08-08,605
Building B502a,2025-08-09,1224
Building B502a,2025-08-10,1222
Building B502a,2025-08-11,1235
Building B502a,2025-08-12,1221
Building B502a,2025-08-13,1182
Building B502a,2025-08-14,39
Building B502a,2025-08-15,0
Building B502a,2025-08-16,63
Building B502a,2025-08-17,1039
Building B502a,2025-08-18,0
Building B502a,2025-08-19,333
Building B502a,2025-08-20,19
Building B502a,2025-08-21,18
Building B502a,2025-08-22,459
Building B502a,2025-08-23,107
Building B503,2025-07-21,0
Building B503,2025-07-22,0
Building B503,2025-07-23,0
Building B503,2025-07-24,0
Building B503,2025-07-25,0
Building B503,2025-07-26,0
Building B503,2025-07-27,0
Building B503,2025-07-28,0
Building B503,2025-07-29,0
Building B503,2025-07-30,0
Building B503,2025-07-31,0
Building B503,2025-08-01,245
Building B503,2025-08-02,602
Building B503,2025-08-03,66
Building B503,2025-08-04,979
Building B503,2025-08-05,1132
Building B503,2025-08-06,0
Building B503,2025-08-07,0
Building B503,2025-08-08,604
Building B503,2025-08-09,1225
Building B503,2025-08-10,1225
Building B503,2025-08-11,1234
Building B503,2025-08-12,1227
Building B503,2025-08-13,1174
Building B503,2025-08-14,39
Building B503,2025-08-15,0
Building B503,2025-08-16,62
Building B503,2025-08-17,1039
Building B503,2025-08-18,0
Building B503,2025-08-19,332
Building B503,2025-08-20,19
Building B503,2025-08-21,18
Building B503,2025-08-22,455
Building B503,2025-08-23,107
Building B503a,2025-07-21,0
Building B503a,2025-07-22,0
Building B503a,2025-07-23,0
Building B503a,2025-07-24,0
Building B503a,2025-07-25,0
Building B503a,2025-07-26,0
Building B503a,2025-07-27,0
Building B503a,2025-07-28,0
Building B503a,2025-07-29,0
Building B503a,2025-07-30,0
Building B503a,2025-07-31,0
Building B503a,2025-08-01,246
Building B503a,2025-08-02,602
Building B503a,2025-08-03,70
Building B503a,2025-08-04,980
Building B503a,2025-08-05,1131
Building B503a,2025-08-06,0
Building B503a,2025-08-07,0
Building B503a,2025-08-08,603
Building B503a,2025-08-09,1224
Building B503a,2025-08-10,1221
Building B503a,2025-08-11,1232
Building B503a,2025-08-12,1229
Building B503a,2025-08-13,1184
Building B503a,2025-08-14,39
Building B503a,2025-08-15,0
Building B503a,2025-08-16,60
Building B503a,2025-08-17,1039
Building B503a,2025-08-18,0
Building B503a,2025-08-19,333
Building B503a,2025-08-20,20
Building B503a,2025-08-21,19
Building B503a,2025-08-22,459
Building B503a,2025-08-23,106
Building B505,2025-07-21,0
Building B505,2025-07-22,0
Building B505,2025-07-23,0
Building B505,2025-07-24,0
Building B505,2025-07-25,0
Building B505,2025-07-26,0
Building B505,2025-07-27,0
Building B505,2025-07-28,0
Building B505,2025-07-29,0
Building B505,2025-07-30,0
Building B505,2025-07-31,0
Building B505,2025-08-01,246
Building B505,2025-08-02,602
Building B505,2025-08-03,69
Building B505,2025-08-04,979
Building B505,2025-08-05,1136
Building B505,2025-08-06,0
Building B505,2025-08-07,0
Building B505,2025-08-08,603
Building B505,2025-08-09,1220
Building B505,2025-08-10,1223
Building B505,2025-08-11,1236
Building B505,2025-08-12,1225
Building B505,2025-08-13,1188
Building B505,2025-08-14,39
Building B505,2025-08-15,0
Building B505,2025-08-16,61
Building B505,2025-08-17,1038
Building B505,2025-08-18,0
Building B505,2025-08-19,333
Building B505,2025-08-20,20
Building B505,2025-08-21,19
Building B505,2025-08-22,460
Building B505,2025-08-23,107
Building B505a,2025-07-21,0
Building B505a,2025-07-22,0
Building B505a,2025-07-23,0
Building B505a,2025-07-24,0
Building B505a,2025-07-25,0
Building B505a,2025-07-26,0
Building B505a,2025-07-27,0
Building B505a,2025-07-28,0
Building B505a,2025-07-29,0
Building B505a,2025-07-30,0
Building B505a,2025-07-31,0
Building B505a,2025-08-01,246
Building B505a,2025-08-02,603
Building B505a,2025-08-03,68
Building B505a,2025-08-04,978
Building B505a,2025-08-05,1131
Building B505a,2025-08-06,0
Building B505a,2025-08-07,0
Building B505a,2025-08-08,605
Building B505a,2025-08-09,1226
Building B505a,2025-08-10,1222
Building B505a,2025-08-11,1234
Building B505a,2025-08-12,1224
Building B505a,2025-08-13,1182
Building B505a,2025-08-14,38
Building B505a,2025-08-15,0
Building B505a,2025-08-16,62
Building B505a,2025-08-17,1039
Building B505a,2025-08-18,0
Building B505a,2025-08-19,333
Building B505a,2025-08-20,20
Building B505a,2025-08-21,18
Building B505a,2025-08-22,461
Building B505a,2025-08-23,107
Building B506,2025-07-21,0
Building B506,2025-07-22,0
Building B506,2025-07-23,0
Building B506,2025-07-24,0
Building B506,2025-07-25,0
Building B506,2025-07-26,0
Building B506,2025-07-27,0
Building B506,2025-07-28,0
Building B506,2025-07-29,0
Building B506,2025-07-30,0
Building B506,2025-07-31,0
Building B506,2025-08-01,246
Building B506,2025-08-02,603
Building B506,2025-08-03,68
Building B506,2025-08-04,975
Building B506,2025-08-05,1132
Building B506,2025-08-06,0
Building B506,2025-08-07,0
Building B506,2025-08-08,602
Building B506,2025-08-09,1226
Building B506,2025-08-10,1224
Building B506,2025-08-11,1234
Building B506,2025-08-12,1223
Building B506,2025-08-13,1179
Building B506,2025-08-14,39
Building B506,2025-08-15,0
Building B506,2025-08-16,61
Building B506,2025-08-17,1037
Building B506,2025-08-18,0
Building B506,2025-08-19,333
Building B506,2025-08-20,20
Building B506,2025-08-21,19
Building B506,2025-08-22,462
Building B506,2025-08-23,107
Building B506a,2025-07-21,0
Building B506a,2025-07-22,0
Building B506a,2025-07-23,0
Building B506a,2025-07-24,0
Building B506a,2025-07-25,0
Building B506a,2025-07-26,0
Building B506a,2025-07-27,0
Building B506a,2025-07-28,0
Building B506a,2025-07-29,0
Building B506a,2025-07-30,0
Building B506a,2025-07-31,0
Building B506a,2025-08-01,247
Building B506a,2025-08-02,602
Building B506a,2025-08-03,65
Building B506a,2025-08-04,976
Building B506a,2025-08-05,1135
Building B506a,2025-08-06,0
Building B506a,2025-08-07,0
Building B506a,2025-08-08,605
Building B506a,2025-08-09,1226
Building B506a,2025-08-10,1227
Building B506a,2025-08-11,1236
Building B506a,2025-08-12,1221
Building B506a,2025-08-13,1184
Building B506a,2025-08-14,39
Building B506a,2025-08-15,0
Building B506a,2025-08-16,62
Building B506a,2025-08-17,1037
Building B506a,2025-08-18,0
Building B506a,2025-08-19,332
Building B506a,2025-08-20,20
Building B506a,2025-08-21,18
Building B506a,2025-08-22,460
Building B506a,2025-08-23,107
Building B507,2025-07-21,0
Building B507,2025-07-22,0
Building B507,2025-07-23,0
Building B507,2025-07-24,0
Building B507,2025-07-25,0
Building B507,2025-07-26,0
Building B507,2025-07-27,0
Building B507,2025-07-28,0
Building B507,2025-07-29,0
Building B507,2025-07-30,0
Building B507,2025-07-31,0
Building B507,2025-08-01,243
Building B507,2025-08-02,601
Building B507,2025-08-03,69
Building B507,2025-08-04,979
Building B507,2025-08-05,1134
Building B507,2025-08-06,0
Building B507,2025-08-07,0
Building B507,2025-08-08,605
Building B507,2025-08-09,1225
Building B507,2025-08-10,1224
Building B507,2025-08-11,1233
Building B507,2025-08-12,1227
Building B507,2025-08-13,1181
Building B507,2025-08-14,39
Building B507,2025-08-15,0
Building B507,2025-08-16,61
Building B507,2025-08-17,1039
Building B507,2025-08-18,0
Building B507,2025-08-19,333
Building B507,2025-08-20,20
Building B507,2025-08-21,18
Building B507,2025-08-22,461
Building B507,2025-08-23,107
Building B507a,2025-07-21,0
Building B507a,2025-07-22,0
Building B507a,2025-07-23,0
Building B507a,2025-07-24,0
Building B507a,2025-07-25,0
Building B507a,2025-07-26,0
Building B507a,2025-07-27,0
Building B507a,2025-07-28,0
Building B507a,2025-07-29,0
Building B507a,2025-07-30,0
Building B507a,2025-07-31,0
Building B507a,2025-08-01,247
Building B507a,2025-08-02,603
Building B507a,2025-08-03,71
Building B507a,2025-08-04,979
Building B507a,2025-08-05,1134
Building B507a,2025-08-06,0
Building B507a,2025-08-07,0
Building B507a,2025-08-08,605
Building B507a,2025-08-09,1225
Building B507a,2025-08-10,1223
Building B507a,2025-08-11,1230
Building B507a,2025-08-12,1224
Building B507a,2025-08-13,1180
Building B507a,2025-08-14,38
Building B507a,2025-08-15,0
Building B507a,2025-08-16,60
Building B507a,2025-08-17,1038
Building B507a,2025-08-18,0
Building B507a,2025-08-19,333
Building B507a,2025-08-20,19
Building B507a,2025-08-21,19
Building B507a,2025-08-22,457
Building B507a,2025-08-23,106
Building B508,2025-07-21,0
Building B508,2025-07-22,0
Building B508,2025-07-23,0
Building B508,2025-07-24,0
Building B508,2025-07-25,0
Building B508,2025-07-26,0
Building B508,2025-07-27,0
Building B508,2025-07-28,0
Building B508,2025-07-29,0
Building B508,2025-07-30,0
Building B508,2025-07-31,0
Building B508,2025-08-01,248
Building B508,2025-08-02,603
Building B508,2025-08-03,67
Building B508,2025-08-04,978
Building B508,2025-08-05,1135
Building B508,2025-08-06,0
Building B508,2025-08-07,0
Building B508,2025-08-08,607
Building B508,2025-08-09,1222
Building B508,2025-08-10,1226
Building B508,2025-08-11,1234
Building B508,2025-08-12,1225
Building B508,2025-08-13,1179
Building B508,2025-08-14,39
Building B508,2025-08-15,0
Building B508,2025-08-16,60
Building B508,2025-08-17,1038
Building B508,2025-08-18,0
Building B508,2025-08-19,333
Building B508,2025-08-20,20
Building B508,2025-08-21,19
Building B508,2025-08-22,460
Building B508,2025-08-23,107
Building B508a,2025-07-21,0
Building B508a,2025-07-22,0
Building B508a,2025-07-23,0
Building B508a,2025-07-24,0
Building B508a,2025-07-25,0
Building B508a,2025-07-26,0
Building B508a,2025-07-27,0
Building B508a,2025-07-28,0
Building B508a,2025-07-29,0
Building B508a,2025-07-30,0
Building B508a,2025-07-31,0
Building B508a,2025-08-01,246
Building B508a,2025-08-02,602
Building B508a,2025-08-03,67
Building B508a,2025-08-04,979
Building B508a,2025-08-05,1137
Building B508a,2025-08-06,0
Building B508a,2025-08-07,0
Building B508a,2025-08-08,602
Building B508a,2025-08-09,1225
Building B508a,2025-08-10,1224
Building B508a,2025-08-11,1236
Building B508a,2025-08-12,1221
Building B508a,2025-08-13,1184
Building B508a,2025-08-14,39
Building B508a,2025-08-15,0
Building B508a,2025-08-16,60
Building B508a,2025-08-17,1039
Building B508a,2025-08-18,0
Building B508a,2025-08-19,333
Building B508a,2025-08-20,20
Building B508a,2025-08-21,18
Building B508a,2025-08-22,456
Building B508a,2025-08-23,107
Building B509,2025-07-21,0
Building B509,2025-07-22,0
Building B509,2025-07-23,0
Building B509,2025-07-24,0
Building B509,2025-07-25,0
Building B509,2025-07-26,0
Building B509,2025-07-27,0
Building B509,2025-07-28,0
Building B509,2025-07-29,0
Building B509,2025-07-30,0
Building B509,2025-07-31,0
Building B509,2025-08-01,247
Building B509,2025-08-02,603
Building B509,2025-08-03,68
Building B509,2025-08-04,980
Building B509,2025-08-05,1133
Building B509,2025-08-06,0
Building B509,2025-08-07,0
Building B509,2025-08-08,607
Building B509,2025-08-09,1226
Building B509,2025-08-10,1223
Building B509,2025-08-11,1234
Building B509,2025-08-12,1219
Building B509,2025-08-13,1184
Building B509,2025-08-14,39
Building B509,2025-08-15,0
Building B509,2025-08-16,62
Building B509,2025-08-17,1039
Building B509,2025-08-18,0
Building B509,2025-08-19,333
Building B509,2025-08-20,20
Building B509,2025-08-21,18
Building B509,2025-08-22,462
Building B509,2025-08-23,106
Building B510,2025-07-21,0
Building B510,2025-07-22,0
Building B510,2025-07-23,0
Building B510,2025-07-24,0
Building B510,2025-07-25,0
Building B510,2025-07-26,0
Building B510,2025-07-27,0
Building B510,2025-07-28,0
Building B510,2025-07-29,0
Building B510,2025-07-30,0
Building B510,2025-07-31,0
Building B510,2025-08-01,247
Building B510,2025-08-02,603
Building B510,2025-08-03,68
Building B510,2025-08-04,979
Building B510,2025-08-05,1134
Building B510,2025-08-06,0
Building B510,2025-08-07,0
Building B510,2025-08-08,602
Building B510,2025-08-09,1226
Building B510,2025-08-10,1222
Building B510,2025-08-11,1235
Building B510,2025-08-12,1223
Building B510,2025-08-13,1185
Building B510,2025-08-14,39
Building B510,2025-08-15,0
Building B510,2025-08-16,60
Building B510,2025-08-17,1039
Building B510,2025-08-18,0
Building B510,2025-08-19,333
Building B510,2025-08-20,20
Building B510,2025-08-21,18
Building B510,2025-08-22,458
Building B510,2025-08-23,107
Building B510a,2025-07-21,0
Building B510a,2025-07-22,0
Building B510a,2025-07-23,0
Building B510a,2025-07-24,0
Building B510a,2025-07-25,0
Building B510a,2025-07-26,0
Building B510a,2025-07-27,0
Building B510a,2025-07-28,0
Building B510a,2025-07-29,0
Building B510a,2025-07-30,0
Building B510a,2025-07-31,0
Building B510a,2025-08-01,247
Building B510a,2025-08-02,602
Building B510a,2025-08-03,68
Building B510a,2025-08-04,979
Building B510a,2025-08-05,1133
Building B510a,2025-08-06,0
Building B510a,2025-08-07,0
Building B510a,2025-08-08,605
Building B510a,2025-08-09,1225
Building B510a,2025-08-10,1224
Building B510a,2025-08-11,1235
Building B510a,2025-08-12,1221
Building B510a,2025-08-13,1187
Building B510a,2025-08-14,38
Building B510a,2025-08-15,0
Building B510a,2025-08-16,61
Building B510a,2025-08-17,1039
Building B510a,2025-08-18,0
Building B510a,2025-08-19,333
Building B510a,2025-08-20,20
Building B510a,2025-08-21,18
Building B510a,2025-08-22,461
Building B510a,2025-08-23,107
Building B511,2025-07-21,0
Building B511,2025-07-22,0
Building B511,2025-07-23,0
Building B511,2025-07-24,0
Building B511,2025-07-25,0
Building B511,2025-07-26,0
Building B511,2025-07-27,0
Building B511,2025-07-28,0
Building B511,2025-07-29,0
Building B511,2025-07-30,0
Building B511,2025-07-31,0
Building B511,2025-08-01,247
Building B511,2025-08-02,603
Building B511,2025-08-03,69
Building B511,2025-08-04,980
Building B511,2025-08-05,1134
Building B511,2025-08-06,0
Building B511,2025-08-07,0
Building B511,2025-08-08,601
Building B511,2025-08-09,1224
Building B511,2025-08-10,1225
Building B511,2025-08-11,1235
Building B511,2025-08-12,1219
Building B511,2025-08-13,1181
Building B511,2025-08-14,39
Building B511,2025-08-15,0
Building B511,2025-08-16,62
Building B511,2025-08-17,1037
Building B511,2025-08-18,0
Building B511,2025-08-19,333
Building B511,2025-08-20,18
Building B511,2025-08-21,18
Building B511,2025-08-22,462
Building B511,2025-08-23,107
Building B511a,2025-07-21,0
Building B511a,2025-07-22,0
Building B511a,2025-07-23,0
Building B511a,2025-07-24,0
Building B511a,2025-07-25,0
Building B511a,2025-07-26,0
Building B511a,2025-07-27,0
Building B511a,2025-07-28,0
Building B511a,2025-07-29,0
Building B511a,2025-07-30,0
Building B511a,2025-07-31,0
Building B511a,2025-08-01,247
Building B511a,2025-08-02,603
Building B511a,2025-08-03,69
Building B511a,2025-08-04,979
Building B511a,2025-08-05,1135
Building B511a,2025-08-06,0
Building B511a,2025-08-07,0
Building B511a,2025-08-08,607
Building B511a,2025-08-09,1223
Building B511a,2025-08-10,1224
Building B511a,2025-08-11,1234
Building B511a,2025-08-12,1223
Building B511a,2025-08-13,1181
Building B511a,2025-08-14,39
Building B511a,2025-08-15,0
Building B511a,2025-08-16,63
Building B511a,2025-08-17,1039
Building B511a,2025-08-18,0
Building B511a,2025-08-19,333
Building B511a,2025-08-20,19
Building B511a,2025-08-21,18
Building B511a,2025-08-22,459
Building B511a,2025-08-23,107
Building B512,2025-07-21,0
Building B512,2025-07-22,0
Building B512,2025-07-23,0
Building B512,2025-07-24,0
Building B512,2025-07-25,0
Building B512,2025-07-26,0
Building B512,2025-07-27,0
Building B512,2025-07-28,0
Building B512,2025-07-29,0
Building B512,2025-07-30,0
Building B512,2025-07-31,0
Building B512,2025-08-01,247
Building B512,2025-08-02,603
Building B512,2025-08-03,68
Building B512,2025-08-04,977
Building B512,2025-08-05,1134
Building B512,2025-08-06,0
Building B512,2025-08-07,0
Building B512,2025-08-08,605
Building B512,2025-08-09,1219
Building B512,2025-08-10,1224
Building B512,2025-08-11,1235
Building B512,2025-08-12,1223
Building B512,2025-08-13,1185
Building B512,2025-08-14,39
Building B512,2025-08-15,0
Building B512,2025-08-16,63
Building B512,2025-08-17,1038
Building B512,2025-08-18,0
Building B512,2025-08-19,333
Building B512,2025-08-20,20
Building B512,2025-08-21,18
Building B512,2025-08-22,462
Building B512,2025-08-23,107
Building B512a,2025-07-21,0
Building B512a,2025-07-22,0
Building B512a,2025-07-23,0
Building B512a,2025-07-24,0
Building B512a,2025-07-25,0
Building B512a,2025-07-26,0
